Year,Location,Short Indicator Text,Long Indicator Text,Stratification 1,Stratification Group 1,Stratification 2,Stratification Group 2,Stratification Group 2 Label,Stratification 3,Data Type,Data Type Label,Data Value,FIPS,Geolocation,Region,State Abbreviation,Census Division,Data Value Available Flag,Data Value Category,Year Group
2021,Montana,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Males,Age,65+,65+,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),241.7,30,POINT (-109.424421 47.066529),West,MT,Mountain,Yes,Low,2020-2024
2021,Michigan,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,45-64,45-64,None,Cost (Dollars) Per Person with Diabetes,Cost ($) Per PWD,286,26,POINT (-84.71439 44.66132),Midwest,MI,East North Central,Yes,Medium,2020-2024
2021,South Dakota,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Overall,Age,18-44,18-44,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),73.7,46,POINT (-100.373531 44.35313),Midwest,SD,West North Central,Yes,Low,2020-2024
2021,Vermont,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,18-44,18-44,None,Cost Per Person with Diabetes Unable to Work (Dollars),Cost Per PWD Unable to Work ($),"51,976",50,POINT (-72.517641 43.625381),Northeast,VT,New England,Yes,High,2020-2024
2021,Iowa,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,18-74,Total,None,Number of Persons Unable to Work because of Diabetes,PWD Unable to Work ATD,"3,636",19,POINT (-93.816491 42.469401),Midwest,IA,West North Central,Yes,High,2020-2024
2021,Connecticut,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-74,Total,None,Cost Per Person with Diabetes (Dollars),Cost Per PWD ($),519,9,POINT (-72.649841 41.562661),Northeast,CT,New England,Yes,Medium,2020-2024
2021,District of Columbia,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-74,Total,None,Cost Per Person with Diabetes (Dollars),Cost Per PWD ($),783,11,POINT (-77.031961 38.890371),South,DC,South Atlantic,Yes,Medium,2020-2024
2021,Florida,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,65+,65+,All Payers,Total Cost (Dollars in Millions),Total Cost ($ in Millions),"6,069.20",12,POINT (-81.928961 28.93204),South,FL,South Atlantic,Yes,High,2020-2024
2021,North Dakota,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,18-74,Total,None,Number of Persons Unable to Work because of Diabetes,PWD Unable to Work ATD,717,38,POINT (-100.118421 47.47532),Midwest,ND,West North Central,Yes,Medium,2020-2024
2021,Oregon,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,75+,75+,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),16.5,41,POINT (-120.155031 44.567449),West,OR,Pacific,Yes,Low,2020-2024
2021,Connecticut,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,65-74,65-74,None,Cost Per Person with Diabetes (Dollars),Cost Per PWD ($),"1,812",9,POINT (-72.649841 41.562661),Northeast,CT,New England,Yes,Medium,2020-2024
2021,Maryland,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,18-74,Total,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),695.8,24,POINT (-76.60926 39.290581),South,MD,South Atlantic,Yes,Medium,2020-2024
2021,Oregon,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Males,Age,65+,65+,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),"1,029",41,POINT (-120.155031 44.567449),West,OR,Pacific,Yes,Medium,2020-2024
2021,Texas,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Overall,Age,19+,Total,None,Total Cost per Person with Diabetes (Dollars),Total Cost per PWD ($),"20,189",48,POINT (-99.42677 31.82724),South,TX,West South Central,Yes,High,2020-2024
2021,New Jersey,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,75-84,75-84,None,Household Productivity Cost (Dollars in Millions),Household Productivity Cost ($ in Millions),39.5,34,POINT (-74.273691 40.13057),Northeast,NJ,Middle Atlantic,Yes,Low,2020-2024
2021,South Carolina,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,65-74,65-74,None,Cost (Dollars) Per Employed Person with Diabetes,Cost ($) Per Employed PWD,"2,623",45,POINT (-81.045371 33.998821),South,SC,South Atlantic,Yes,High,2020-2024
2021,Massachusetts,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Males,Age,19-64,19-64,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),"5,001.20",25,POINT (-72.082691 42.27687),Northeast,MA,New England,Yes,High,2020-2024
2021,Oregon,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,65-74,65-74,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),70.9,41,POINT (-120.155031 44.567449),West,OR,Pacific,Yes,Low,2020-2024
2021,Oklahoma,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,18-44,18-44,None,Household Productivity Cost (Dollars in Millions),Household Productivity Cost ($ in Millions),31.1,40,POINT (-97.52107 35.472031),South,OK,West South Central,Yes,Low,2020-2024
2021,New York,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,45-64,45-64,None,Cost (Dollars) Per Employed Person with Diabetes,Cost ($) Per Employed PWD,"5,498",36,POINT (-75.54397 42.827001),Northeast,NY,Middle Atlantic,Yes,High,2020-2024
2021,Colorado,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19-64,19-64,None,Total Medical Cost (Dollars in Millions): All Payers,All Payers ($ in Millions),839.5,8,POINT (-106.133611 38.843841),West,CO,Mountain,Yes,Medium,2020-2024
2021,Connecticut,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Overall,Age,19-64,19-64,None,Per Person with Diabetes (Dollars),Per PWD ($),"14,375",9,POINT (-72.649841 41.562661),Northeast,CT,New England,Yes,High,2020-2024
2021,Arizona,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,45-64,45-64,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),938.8,4,POINT (-111.763811 34.86597),West,AZ,Mountain,Yes,Medium,2020-2024
2021,Texas,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,45-64,45-64,None,Cost (Dollars) Per Employed Person with Diabetes,Cost ($) Per Employed PWD,"5,378",48,POINT (-99.42677 31.82724),South,TX,West South Central,Yes,High,2020-2024
2021,Wisconsin,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-74,Total,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),141.8,55,POINT (-89.816371 44.393191),Midwest,WI,East North Central,Yes,Low,2020-2024
2021,South Carolina,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Overall,Age,65+,65+,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),"3,441.90",45,POINT (-81.045371 33.998821),South,SC,South Atlantic,Yes,High,2020-2024
2021,New Mexico,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,65-74,65-74,None,Cost (Dollars) Per Employed Person with Diabetes,Cost ($) Per Employed PWD,"4,769",35,POINT (-106.240581 34.520881),West,NM,Mountain,Yes,High,2020-2024
2021,New Jersey,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-74,Total,None,Cost Per Person with Diabetes (Dollars),Cost Per PWD ($),"3,534",34,POINT (-74.273691 40.13057),Northeast,NJ,Middle Atlantic,Yes,High,2020-2024
2021,Missouri,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,65-74,65-74,None,Cost (Dollars) Per Person with Diabetes,Cost ($) Per PWD,307,29,POINT (-92.5663 38.635791),Midwest,MO,West North Central,Yes,Medium,2020-2024
2021,Alaska,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,18-44,18-44,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),20.9,2,POINT (-147.722059 64.84508),West,AK,Pacific,Yes,Low,2020-2024
2021,Idaho,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,65-74,65-74,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),40.5,16,POINT (-114.36373 43.68263),West,ID,Mountain,Yes,Low,2020-2024
2021,Kansas,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,Not Stratified,Overall,Not Stratified,Overall,Overall,Total (Morbidity + Mortality),Cost Per Person with Diabetes,Cost Per PWD,"8,854",20,POINT (-98.200781 38.34774),Midwest,KS,West North Central,Yes,High,2020-2024
2021,Pennsylvania,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-74,Total,None,Cost (Dollars) Per Employed Person with Diabetes,Cost ($) Per Employed PWD,"4,967",42,POINT (-77.8607 40.79373),Northeast,PA,Middle Atlantic,Yes,High,2020-2024
2021,Arizona,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,45-64,45-64,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),802.9,4,POINT (-111.763811 34.86597),West,AZ,Mountain,Yes,Medium,2020-2024
2021,Maine,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-74,Total,None,Cost Per Person with Diabetes (Dollars),Cost Per PWD ($),371,23,POINT (-68.985031 45.254229),Northeast,ME,New England,Yes,Medium,2020-2024
2021,New Hampshire,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,45-64,45-64,None,Number of Days Lost Per Person with Diabetes,Days Lost Per PWD,7.7,33,POINT (-71.500361 43.65595),Northeast,NH,New England,Yes,Low,2020-2024
2021,Pennsylvania,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,18+,Total,None,Cost (Dollars) Per Person with Diabetes,Cost ($) Per PWD,431,42,POINT (-77.8607 40.79373),Northeast,PA,Middle Atlantic,Yes,Medium,2020-2024
2021,Montana,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,19-64,19-64,Direct Cost,Direct Cost (Dollars in Millions),Direct Cost ($ in Millions),183.5,30,POINT (-109.424421 47.066529),West,MT,Mountain,Yes,Low,2020-2024
2021,Nevada,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Males,Age,65+,65+,Indirect Cost,Indirect Cost (Dollars in Millions),Indirect Cost ($ in Millions),258.4,32,POINT (-117.071841 39.49324),West,NV,Mountain,Yes,Medium,2020-2024
2021,South Dakota,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,45-64,45-64,None,Cost Per Person with Diabetes (Dollars),Cost Per PWD ($),530,46,POINT (-100.373531 44.35313),Midwest,SD,West North Central,Yes,Medium,2020-2024
2021,Louisiana,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-74,Total,None,Number of Work Days Lost Per Employed Person with Diabetes,Work Days Lost Per Employed PWD,16,22,POINT (-92.44568 31.312661),South,LA,West South Central,Yes,Low,2020-2024
2021,Georgia,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,45-64,45-64,None,Number of Work Days Lost Per Employed Person with Diabetes,Work Days Lost Per Employed PWD,16,13,POINT (-83.62758 32.839681),South,GA,South Atlantic,Yes,Low,2020-2024
2021,Alaska,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,65-74,65-74,None,Cost Per Person with Diabetes Unable to Work (Dollars),Cost Per PWD Unable to Work ($),"54,990",2,POINT (-147.722059 64.84508),West,AK,Pacific,Yes,High,2020-2024
2021,California,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19-64,19-64,None,Total Medical Cost (Dollars in Millions): Other,Other ($ in Millions),"5,766.30",6,POINT (-121 37.63864),West,CA,Pacific,Yes,High,2020-2024
2021,Arkansas,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,Not Stratified,Overall,Not Stratified,Overall,Overall,Total (Morbidity + Mortality),Cost Per Person with Diabetes,Cost Per PWD,"9,470",5,POINT (-92.274491 34.74865),South,AR,West South Central,Yes,High,2020-2024
2021,Delaware,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,65-74,65-74,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),37.3,10,POINT (-75.577741 39.008831),South,DE,South Atlantic,Yes,Low,2020-2024
2021,New Hampshire,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,45-64,45-64,None,Cost Per Person with Diabetes Unable to Work (Dollars),Cost Per PWD Unable to Work ($),"72,170",33,POINT (-71.500361 43.65595),Northeast,NH,New England,Yes,High,2020-2024
2021,Colorado,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,19-64,Medicare,Total Cost (Dollars in Millions),Total Cost ($ in Millions),169.1,8,POINT (-106.133611 38.843841),West,CO,Mountain,Yes,Low,2020-2024
2021,Pennsylvania,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-44,18-44,None,Cost Per Person with Diabetes (Dollars),Cost Per PWD ($),369,42,POINT (-77.8607 40.79373),Northeast,PA,Middle Atlantic,Yes,Medium,2020-2024
2021,Maryland,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,18-74,Total,None,Household Productivity Cost (Dollars in Millions),Household Productivity Cost ($ in Millions),480.7,24,POINT (-76.60926 39.290581),South,MD,South Atlantic,Yes,Medium,2020-2024
2021,Massachusetts,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,45-64,45-64,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),318.4,25,POINT (-72.082691 42.27687),Northeast,MA,New England,Yes,Medium,2020-2024
2021,Nebraska,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,45-64,45-64,None,Household Productivity Cost (Dollars in Millions),Household Productivity Cost ($ in Millions),47.7,31,POINT (-99.365721 41.641041),Midwest,NE,West North Central,Yes,Low,2020-2024
2021,Ohio,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,Not Stratified,Overall,Not Stratified,Overall,Overall,Total (Morbidity + Mortality),Total Cost (Dollars in Millions),Total Cost ($ in Millions),"11,770.40",39,POINT (-82.40426 40.06021),Midwest,OH,East North Central,Yes,High,2020-2024
2021,Arizona,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,Total,Other,Per Person with Diabetes (Dollars),Per PWD ($),Not Available,4,POINT (-111.763811 34.86597),West,AZ,Mountain,No,Not Available,2020-2024
2021,New Jersey,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,Not Stratified,Overall,Not Stratified,Overall,Overall,Morbidity,Cost Per Person with Diabetes,Cost Per PWD,"2,233",34,POINT (-74.273691 40.13057),Northeast,NJ,Middle Atlantic,Yes,High,2020-2024
2021,Ohio,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Overall,Age,65+,65+,Direct Cost,Direct Cost (Dollars in Millions),Direct Cost ($ in Millions),"6,518.70",39,POINT (-82.40426 40.06021),Midwest,OH,East North Central,Yes,High,2020-2024
2021,Idaho,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,Not Stratified,Overall,Not Stratified,Overall,Overall,Morbidity,Cost Per Person with Diabetes,Cost Per PWD,321,16,POINT (-114.36373 43.68263),West,ID,Mountain,Yes,Medium,2020-2024
2021,South Dakota,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,45-64,45-64,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),58.5,46,POINT (-100.373531 44.35313),Midwest,SD,West North Central,Yes,Low,2020-2024
2021,Alaska,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,18-74,Total,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),143.9,2,POINT (-147.722059 64.84508),West,AK,Pacific,Yes,Low,2020-2024
